265.81369;4.11271E-4
266.13063;4.11851E-4
266.44757;4.1243E-4
266.76451;4.1301E-4
267.08146;4.1359E-4
267.3984;4.1417E-4
267.71534;4.1475E-4
268.03228;4.1533E-4
268.34922;4.1591E-4
268.66617;4.1649E-4
268.98311;4.1707E-4
269.30005;4.1765E-4
269.61699;4.18231E-4
269.93393;4.18811E-4
270.25088;4.19391E-4
270.56782;4.19971E-4
270.88476;4.20552E-4
271.2017;4.21132E-4
271.51864;4.21712E-4
271.83559;4.22293E-4
272.15253;4.22873E-4
272.46947;4.23454E-4
272.78641;4.24034E-4
273.10335;4.24614E-4
273.4203;4.25195E-4
273.73724;4.25775E-4
274.05418;4.26356E-4
274.37112;4.26936E-4
274.68806;4.27517E-4
275.00501;4.28097E-4
275.32195;4.28677E-4
275.63889;4.29258E-4
275.95583;4.29838E-4
276.27277;4.30419E-4
276.58971;4.30999E-4
276.90666;4.31579E-4
277.2236;4.32159E-4
277.54054;4.3274E-4
277.85748;4.3332E-4
278.17442;4.339E-4
278.49137;4.3448E-4
278.80831;4.3506E-4
279.12525;4.3564E-4
279.44219;4.3622E-4
279.75913;4.368E-4
280.07608;4.3738E-4
280.39302;4.37959E-4
280.70996;4.38539E-4
281.0269;4.39118E-4
281.34384;4.39697E-4
281.66079;4.40276E-4
281.97773;4.40854E-4
282.29467;4.41433E-4
282.61161;4.4201E-4
282.92855;4.42588E-4
283.2455;4.43165E-4
283.56244;4.43742E-4
283.87938;4.44318E-4
284.19632;4.44894E-4
284.51326;4.4547E-4
284.83021;4.46044E-4
285.14715;4.46619E-4
285.46409;4.47193E-4
285.78103;4.47766E-4
286.09797;4.48339E-4
286.41491;4.48912E-4
286.73186;4.49485E-4
287.0488;4.50057E-4
287.36574;4.5063E-4
287.68268;4.51204E-4
287.99962;4.51777E-4
288.31657;4.52352E-4
288.63351;4.52927E-4
288.95045;4.53502E-4
289.26739;4.54079E-4
289.58433;4.54656E-4
289.90128;4.55235E-4
290.21822;4.55813E-4
290.53516;4.56392E-4
290.8521;4.56972E-4
291.16904;4.57551E-4
291.48599;4.58131E-4
291.80293;4.58711E-4
292.11987;4.5929E-4
292.43681;4.59869E-4
292.75375;4.60448E-4
293.0707;4.61026E-4
293.38764;4.61604E-4
293.70458;4.62181E-4
294.02152;4.62758E-4
294.33846;4.63335E-4
294.65541;4.63911E-4
294.97235;4.64487E-4
295.28929;4.65063E-4
295.60623;4.65639E-4
295.92317;4.66214E-4
296.24012;4.66789E-4
296.55706;4.67365E-4
296.874;4.6794E-4
297.19094;4.68515E-4
297.50788;4.69089E-4
297.82482;4.69664E-4
298.14177;4.70239E-4
298.45871;4.70813E-4
298.77565;4.71387E-4
299.09259;4.71962E-4
299.40953;4.72536E-4
299.72648;4.73109E-4
300.04342;4.73683E-4
300.36036;4.74257E-4
300.6773;4.74831E-4
300.99424;4.75404E-4
301.31119;4.75977E-4
301.62813;4.76551E-4
301.94507;4.77124E-4
